hour,day_of_week,hour_sin,hour_cos,day_sin,day_cos,viewport_width,viewport_height,viewport_aspect_ratio,viewport_area_normalized,touch_enabled,device_pixel_ratio,prefers_dark_mode,avg_session_duration,total_clicks_last_week,scroll_depth_avg,error_rate_last_week,preferred_text_size,interaction_speed,user_group_density,locale_preference,accessibility_needs,network_speed,css_classes,--font-size-base,--spacing-factor,--color-primary-hue,--border-radius,--line-height
23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,390,844,0.46208530805687204,0.15873842592592594,True,3.0,False,36.8598753704685,50,0.7818405194929634,0.005914411908731621,0.9822007794362175,1.2950970434324602,medium,en,False,fast,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.1124949444333125,1.002816017930235,356.0822670967263,0.4057113492534019,1.7454963671986727
12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,768,1024,0.75,0.37925925925925924,False,1.0,False,76.75545325136876,48,0.44019069469612104,0.004754073813021,1.0129323882588994,2.162033497272466,medium,fr,False,medium,"['densidad-media', 'fuente-mono', 'modo-claro']",1.1621491417587244,1.020992200945122,162.4371615180848,0.19885546776629442,1.273055965394512
19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,834,1194,0.6984924623115578,0.48022569444444446,False,1.0,False,131.4043013993607,40,0.7815924482855352,0.029830864319381114,0.8409337202105094,0.7171840324902639,medium,en,True,medium,"['densidad-media', 'fuente-serif', 'modo-claro']",1.277291428117363,1.0839938983353914,267.56631327018044,0.3556308737416195,1.3298893153598108
16,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,390,844,0.46208530805687204,0.15873842592592594,True,2.0,True,33.90868244556219,54,0.5904998109343209,0.028949701656206625,1.2141273231834362,1.5701505597016092,medium,es,False,medium,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.0540616892311925,0.7672162970800092,222.24803169292176,0.5395330987864521,1.5597166272684642
21,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1366,768,1.7786458333333333,0.5059259259259259,False,2.0,True,145.4476976185897,48,0.22312811145567593,0.0009372138515687813,1.1165470567301548,1.1401679334528367,high,es,False,fast,"['densidad-media', 'fuente-serif', 'modo-nocturno']",0.9391713135089182,0.9126561295874475,284.60058432641256,0.1781595239153344,1.4973359636309103
12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,375,667,0.5622188905547226,0.12062355324074074,True,1.5,True,166.00801461206018,45,0.3700978194891175,0.005843179090896848,0.7027329709728994,1.008861450737871,medium,es,True,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.3061436470157974,1.0088350387938534,242.56636464473596,0.21875492277551795,1.7611609308642489
11,3,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1440,900,1.6,0.625,False,1.5,False,30.192057712990174,42,0.7654740318833436,0.01456825868405801,1.02728584680912,0.4646141207559312,low,de,False,medium,"['densidad-baja', 'fuente-sans', 'modo-claro']",0.9695435911346972,1.3384917867907202,175.1402288527887,0.3847495172307671,1.5524464276602044
14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,414,896,0.46205357142857145,0.17888888888888888,True,2.0,True,68.34394279425923,44,0.7584903691197793,0.01695980654442754,0.957279405517662,2.069077910599721,high,es,False,medium,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",0.945880347599385,0.9029322117308144,220.05947854068043,0.44226425017998167,1.5841528399153022
14,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,390,844,0.46208530805687204,0.15873842592592594,True,3.0,False,797.605682395335,59,0.7129992055646266,0.019637224118797477,1.1494451018764245,1.406381680385855,low,en,True,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.3560752143225858,0.7338030596946543,238.25683791000327,0.4333277227659169,1.6691617667185499
9,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,393,851,0.4618096357226792,0.1612861689814815,True,1.0,True,43.516772056078715,43,0.7359906035566424,0.05156939868259777,0.7774156370234258,1.5672524237337309,high,es,False,medium,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.0252717570737975,0.6562388300190529,123.52192637022107,0.3087223984415835,1.5266244164433331
13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1440,900,1.6,0.625,False,2.0,True,57.88389737326446,52,0.7077436972127088,0.034841568427759206,0.9514656018639305,0.5565000944105699,high,es,False,slow,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",1.0778645144303574,1.2646907862844095,174.62907664126223,0.16816494426372938,1.5020476927312827
13,2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1366,768,1.7786458333333333,0.5059259259259259,False,1.0,True,149.7868673098762,48,0.6988340058874037,0.024102522719932986,1.0333541577257728,0.4873377753676749,high,es,False,fast,"['densidad-media', 'fuente-mono', 'modo-nocturno']",1.0952736565674348,1.1464866101956637,182.94540970593135,0.3096108708201377,1.3222164152239668
19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,768,1024,0.75,0.37925925925925924,False,2.0,False,3.266705602369594,48,0.2173444874648474,0.0032833118943946487,1.245518986415667,1.7157429463091034,low,de,False,medium,"['densidad-media', 'fuente-serif', 'modo-claro']",0.9928822132343947,0.8663457894820632,253.90418170414273,0.15960032500363314,1.5214341044129354
14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,414,896,0.46205357142857145,0.17888888888888888,True,2.0,False,119.90429053843619,35,0.5415507014546078,0.01765536102511452,0.8557121506710647,0.40149317433057624,high,fr,False,medium,"['densidad-alta', 'fuente-sans', 'modo-claro']",0.9138600496747673,0.8735272570568862,258.249797082589,0.4262078744505203,1.5439377315950447
12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,834,1194,0.6984924623115578,0.48022569444444446,False,1.0,True,97.12846050056905,49,0.29794660078553076,0.0021481560838350383,1.2130629344373722,2.1053863591298017,low,de,False,fast,"['densidad-media', 'fuente-sans', 'modo-nocturno']",0.8955091294523057,1.0304046149174775,262.16245345534134,0.17774020514980207,1.5767409757215338
6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,393,851,0.4618096357226792,0.1612861689814815,True,2.0,True,60.57390025135025,49,0.28011941446603894,0.005211731400054813,1.0390484618495506,1.3066807359717107,low,en,False,medium,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.0261455829596795,0.8864659342757776,47.14675191320926,0.39495143573897196,1.7375075678126715
16,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1024,768,1.3333333333333333,0.37925925925925924,False,2.0,False,88.6323816142965,50,0.7962761681470968,0.012451621047531766,0.5070148445296949,2.2840115470450337,high,de,False,medium,"['densidad-media', 'fuente-mono', 'modo-claro']",0.8799381366206819,0.999305784710299,215.38155847128886,0.16427062416861943,1.4852847193174534
19,4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1440,900,1.6,0.625,False,2.0,False,128.27105578590036,51,0.8407498026250899,0.006261102185159778,1.1894154837423998,2.2162032377910488,high,es,True,fast,"['densidad-baja', 'fuente-serif', 'modo-claro']",1.1578709333720245,1.3082439423063632,268.5886885995044,0.19726416749216283,1.2681608388007768
14,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1024,768,1.3333333333333333,0.37925925925925924,False,1.5,False,84.5643244417413,44,0.28647708136736777,0.0005356494180979957,0.5083910349937113,1.444566257875394,low,de,False,fast,"['densidad-media', 'fuente-mono', 'modo-claro']",0.9967025894263951,0.807480329448163,190.2531570137295,0.24215070024072535,1.4092563919567573
20,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1366,768,1.7786458333333333,0.5059259259259259,False,2.0,False,95.6683126484786,48,0.6988452546527493,0.022837330666499404,0.9802483537393544,0.4181861953714237,high,en,False,fast,"['densidad-media', 'fuente-serif', 'modo-nocturno']",1.0136910783772473,1.1007504811949644,341.04041923729164,0.36320483922764585,1.419245786232919
15,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,393,851,0.4618096357226792,0.1612861689814815,True,2.0,False,27.78508817405988,53,0.49429490702974993,0.015053511252581588,1.117359450047694,0.8897794784020876,low,en,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.1313301276830214,0.7343862523201383,209.09141076027532,0.41246056780249657,1.5850789131540408
17,2,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1920,1080,1.7777777777777777,1.0,False,1.0,False,120.22352990578848,64,0.19541968146443744,0.02454278257009991,1.0590813324348425,1.0106150036017312,high,de,False,fast,"['densidad-baja', 'fuente-sans', 'modo-claro']",0.8619330759585542,1.392694683411853,256.41835822088666,0.4447487848287909,1.5319303358576506
8,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1366,768,1.7786458333333333,0.5059259259259259,False,2.0,False,96.20687611297588,54,0.46237583574923224,0.0021054460259870397,0.9887313248097082,0.5064834129151646,low,es,False,medium,"['densidad-media', 'fuente-mono', 'modo-claro']",0.9749469428742751,1.1867582514381176,66.79975225786747,0.14935885385689518,1.4428439905629171
12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1024,768,1.3333333333333333,0.37925925925925924,False,1.5,True,16.63356672847928,44,0.1786612277596659,0.026427211150181776,1.068104216668809,0.8591727433083914,high,es,False,slow,"['densidad-media', 'fuente-sans', 'modo-nocturno']",0.947221961692956,0.9936985107529049,218.4891455538334,0.14361539154513375,1.4474916135004503
16,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,390,844,0.46208530805687204,0.15873842592592594,True,3.0,True,197.70644074934216,61,0.5541218985571997,0.02218923841891048,1.0051639585039596,0.9291249026969055,medium,en,False,medium,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",0.9660576305150957,0.83637655228031,210.23318867080914,0.5577388770746944,1.734831409303578
16,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,834,1194,0.6984924623115578,0.48022569444444446,False,2.0,False,23.296702607202914,44,0.2798672133187821,0.008382986262335985,1.1028825135842477,0.5780354339362664,high,en,False,fast,"['densidad-media', 'fuente-sans', 'modo-claro']",1.0055535531703752,1.0022522622690049,233.8317435218216,0.22168702188896336,1.4092777108092378
16,5,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,414,896,0.46205357142857145,0.17888888888888888,True,1.0,False,13.483998997392874,45,0.29486854731235096,0.00403783160429531,0.6165916286760063,0.493731980918442,medium,en,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.2033241727089752,1.1648657557231317,239.96889304548995,0.3450516951375695,1.632626724233629
9,5,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1024,768,1.3333333333333333,0.37925925925925924,False,1.0,False,86.12081129523794,47,0.4960252658316057,0.01768614887048106,1.0788195100869178,1.0891807242439722,medium,es,False,fast,"['densidad-media', 'fuente-sans', 'modo-claro']",1.0026243341906393,1.117691590623345,128.7473160423299,0.1315608354819498,1.4551827437053222
12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,390,844,0.46208530805687204,0.15873842592592594,True,2.0,True,45.96887721677453,50,0.6114853375769664,0.022662182107151582,1.1659888387136643,1.4361771164985886,medium,es,False,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.2422179309936219,0.5821633535435365,153.9822605139287,0.27135279513397015,1.6126890960980262
11,2,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1366,768,1.7786458333333333,0.5059259259259259,True,2.0,True,154.93538045745757,43,0.6703200221632144,0.012729165496990174,0.7738620038866357,0.8293025228019304,low,fr,False,slow,"['densidad-media', 'fuente-sans', 'modo-nocturno']",1.0354724914682112,1.2018700323755298,146.55618797076738,0.5300911153921782,1.3236991541601448
17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1920,1080,1.7777777777777777,1.0,False,2.0,True,11.057220822587192,54,0.4806303502478301,0.0007600041616533297,1.0152760122549054,1.8254203393503643,medium,en,True,medium,"['densidad-baja', 'fuente-mono', 'modo-nocturno']",0.9925071993218834,1.073724004248347,277.8892765864877,0.3018566746933906,1.3376559405839077
11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,834,1194,0.6984924623115578,0.48022569444444446,False,1.5,True,387.58566296792003,65,0.8055721808558102,0.006897680489549472,0.8427447855137297,1.273272505707439,medium,es,False,fast,"['densidad-media', 'fuente-sans', 'modo-nocturno']",1.1066538309083593,0.8479005686607396,163.18462741964763,0.11846097996613211,1.3947281991990186
15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1366,768,1.7786458333333333,0.5059259259259259,True,2.0,False,41.81259379378191,55,0.3791266578074938,0.007371385498643974,1.3423300644083593,0.0744720594308335,high,es,False,medium,"['densidad-media', 'fuente-sans', 'modo-claro']",0.8715338531992786,0.9501046594567422,245.42069855370372,0.3885737949137802,1.4868139131610925
15,2,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1536,864,1.7777777777777777,0.64,False,2.0,True,45.097588854773186,46,0.47044243866990776,0.05939714347919032,1.1648494576649295,1.2177355551370368,high,es,False,slow,"['densidad-baja', 'fuente-mono', 'modo-nocturno']",1.1327669648206546,1.408800471182255,271.03021579559737,0.35549288434168286,1.4174015750314306
10,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1024,768,1.3333333333333333,0.37925925925925924,True,1.0,False,18.052640954807952,43,0.6857795892010595,0.012325224473229484,0.8386820455431024,0.5801187674183423,medium,de,False,fast,"['densidad-media', 'fuente-sans', 'modo-claro']",1.1051687834671464,1.0570268503616351,128.96129224007996,0.31103980596775854,1.524876318221162
12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1920,1080,1.7777777777777777,1.0,False,2.0,True,146.49314689209538,52,0.6277570596082362,0.01927744967014164,0.9290150118214228,0.9260423496713098,high,fr,False,fast,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",0.9308776695455669,1.0302434683886308,157.1634506917921,0.13841298722731632,1.4946030731846391
14,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,390,844,0.46208530805687204,0.15873842592592594,True,3.0,False,38.52891460023899,50,0.5296468725258373,0.025990364243301478,0.8649591305924074,0.8149051528901714,low,es,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.158760330343715,0.8570248623392085,227.4673338339213,0.3121048221840025,1.6516949170278827
12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,414,896,0.46205357142857145,0.17888888888888888,True,1.0,False,70.46381007025428,58,0.48669290890833,0.005091268427007539,0.9586797761197872,3.335675967912418,medium,en,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.1002996943074452,0.7934936530785387,188.01394035411613,0.4003668702762115,1.4049624324876542
18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,375,667,0.5622188905547226,0.12062355324074074,True,1.5,False,11.024787874258728,66,0.3066834463673419,0.0012215885229256809,1.1670029052118875,0.250963270849979,medium,en,True,medium,"['densidad-alta', 'fuente-serif', 'modo-claro']",1.3890788820764965,0.9866398011009012,289.2885581822855,0.6096641290670737,1.4554861152925231
19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1024,768,1.3333333333333333,0.37925925925925924,True,2.0,False,32.20070340205707,59,0.9552524117283613,0.018104830853187964,0.6887961940360896,1.042554348664294,medium,fr,False,fast,"['densidad-media', 'fuente-serif', 'modo-claro']",1.327086974922227,1.1640796728280307,259.8099710160445,0.3452428567894294,1.5153071061507042
14,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1920,1080,1.7777777777777777,1.0,False,2.0,False,70.19189118896544,45,0.4568132369587225,0.04168555285673509,0.8686525009097784,1.0487500585718603,medium,es,False,medium,"['densidad-baja', 'fuente-mono', 'modo-claro']",1.1010605101281978,1.2917971297233697,166.97140122817177,0.32602658400811785,1.3315996838363624
15,3,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,390,844,0.46208530805687204,0.15873842592592594,True,2.0,False,12.002785807507852,43,0.500430835832746,0.004324674990587464,1.1256421394958764,1.6309316022463505,medium,en,True,medium,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.4866295026756893,0.7177496916574421,217.3187645187678,0.521204919784428,1.5269251566682018
11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1536,864,1.7777777777777777,0.64,True,2.0,False,31.935207192388884,54,0.5724395517155272,0.0073755840390117245,1.2606450735526384,1.337392932878448,medium,es,False,fast,"['densidad-baja', 'fuente-sans', 'modo-claro']",0.9450795912798116,1.238423184453562,183.7075957971215,0.40513132994707934,1.4528900288848001
12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,414,896,0.46205357142857145,0.17888888888888888,True,3.0,True,97.64605727886843,48,0.16176058229426088,0.01614302469821071,1.2282174334225036,0.9315457449041991,low,es,False,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.3738257442489086,0.72729606761771,169.92796743340548,0.29316434745841496,1.5892447756933568
13,5,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1536,864,1.7777777777777777,0.64,False,1.0,True,37.254722432287686,57,0.8447171653808925,0.002538014756128324,1.363983762366785,1.2443221714307582,low,en,False,fast,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",0.9383303786265392,1.3092510743087007,233.32435625158158,0.013275628462622924,1.5528480060402463
13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,375,667,0.5622188905547226,0.12062355324074074,True,1.5,False,120.33075832379149,50,0.3162307820994993,0.015515366218868759,0.8387660147241387,1.105873132067125,low,es,False,slow,"['densidad-alta', 'fuente-sans', 'modo-claro']",0.9843328057972486,0.5791207603933624,152.37255431850355,0.3539173512462342,1.6447519100103436
20,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1366,768,1.7786458333333333,0.5059259259259259,False,2.0,False,137.99368562206504,55,0.1791164775361708,0.02029633135387169,1.3640274425479557,1.5240575878752811,high,en,True,slow,"['densidad-media', 'fuente-serif', 'modo-nocturno']",1.187992553369151,1.1804051004062324,291.5596926309955,0.3432454329881169,1.3984981331913808
17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,375,667,0.5622188905547226,0.12062355324074074,True,1.5,True,439.64581974979257,46,0.7358150820511387,0.031084038454888205,1.2348768317101335,1.159391877666465,medium,en,False,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.221306244859968,0.71134770524019,265.3085978818656,0.29327618489475316,1.5066364462912956
11,3,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,768,1024,0.75,0.37925925925925924,False,1.0,False,51.693117145136384,42,0.6408400468025627,0.023154653004314196,0.9493204640786055,0.6440649108148044,high,en,False,medium,"['densidad-media', 'fuente-sans', 'modo-claro']",1.037861001724583,1.0081190452363202,71.81431663273464,0.0988673452153277,1.290278102362214
3,4,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1536,864,1.7777777777777777,0.64,False,2.0,False,35.07757412173573,56,0.7162264799350518,0.011163155498864579,1.268505555521557,1.6038567091256413,high,fr,False,slow,"['densidad-baja', 'fuente-serif', 'modo-nocturno']",1.0887080690810214,1.2974058289495223,28.59407362347365,0.22946617367122676,1.3851763267606294
16,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,375,667,0.5622188905547226,0.12062355324074074,True,2.0,False,139.76919080031007,53,0.5008548783459902,0.03199326716972333,0.9029703726451641,1.8179755951034724,low,en,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",0.8602920166966214,1.1213301801181736,224.80351722753696,0.3769117583678483,1.437205636908968
10,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1536,864,1.7777777777777777,0.64,False,2.0,False,31.4575826056455,52,0.8057152912198263,0.017168746331739714,1.049402936416875,0.48656808842804455,medium,en,False,slow,"['densidad-baja', 'fuente-sans', 'modo-claro']",0.9216993795463635,1.5093980527204593,195.14369542735238,0.3102203901295204,1.3250523726759338
2,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1536,864,1.7777777777777777,0.64,False,1.5,True,27.227987652566448,44,0.7066448405804949,0.00019877556521541193,0.7195153714650775,1.206751995192775,medium,fr,False,medium,"['densidad-baja', 'fuente-serif', 'modo-nocturno']",1.0448814961891557,1.3007912509287212,41.5079695899831,0.10865007770936289,1.368740584273748
19,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1920,1080,1.7777777777777777,1.0,False,1.5,True,83.39789469211817,43,0.5392007810628505,0.0051939770327200695,1.2538428152896923,0.6738698631745647,medium,en,False,fast,"['densidad-baja', 'fuente-serif', 'modo-nocturno']",0.9157154142865738,1.4379264036374093,262.94297834420564,0.08196507075686732,1.4299174393851213
13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1440,900,1.6,0.625,False,3.0,True,13.424959144004015,60,0.531862875759407,0.03374485863395498,1.4790599323794886,1.142827700397959,medium,fr,False,medium,"['densidad-baja', 'fuente-mono', 'modo-nocturno']",1.0183708849808906,1.1690170593113125,169.59495371120119,0.1871340516418986,1.4366690685572814
16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1536,864,1.7777777777777777,0.64,False,1.0,True,52.72565591852073,41,0.15441507319127024,0.009708698435014231,0.6179047913469974,0.636733765020822,low,es,False,medium,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",1.1164863504500706,1.189818247518457,205.59270349842308,0.30240519542393135,1.396934493280781
15,4,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,834,1194,0.6984924623115578,0.48022569444444446,False,1.0,False,82.3109335662081,54,0.6856642866742708,0.026689185986827485,0.9819221369020202,0.7301833899660237,medium,en,False,fast,"['densidad-media', 'fuente-sans', 'modo-claro']",0.9689280442123163,1.053956561509032,219.93075991259084,0.5037764020946982,1.3624989076899183
18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1920,1080,1.7777777777777777,1.0,False,1.0,False,237.57989395257275,42,0.8132808358121437,0.020684894810153814,0.4900251433125853,0.6804035649371005,medium,en,True,fast,"['densidad-baja', 'fuente-serif', 'modo-claro']",1.2386237794178645,1.1097591226993608,268.178160683105,0.22783005931334388,1.2719698303004185
20,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1366,768,1.7786458333333333,0.5059259259259259,False,2.0,False,15.103613889605983,44,0.807431410900195,0.004952112873050449,1.0535749045597955,0.7667484832186323,low,es,False,medium,"['densidad-media', 'fuente-serif', 'modo-nocturno']",1.0980866487788317,0.7415917401300381,190.3633892541903,0.26143336208988144,1.3451603261832143
15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,834,1194,0.6984924623115578,0.48022569444444446,False,1.5,False,41.54938182977508,50,0.25529778120158025,0.00744095968626664,0.9897685693028373,0.37674044547882696,medium,es,False,medium,"['densidad-media', 'fuente-mono', 'modo-claro']",0.9773175976584116,0.8956710396057594,235.55713460581356,0.45465289729601477,1.3053393773914403
10,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,834,1194,0.6984924623115578,0.48022569444444446,False,2.0,True,118.30726658303976,50,0.2538603366666293,0.015917739960088592,0.964987468659445,1.6661378422860076,medium,es,False,slow,"['densidad-media', 'fuente-sans', 'modo-nocturno']",1.0035135588194577,1.1292977565379594,191.01885357540732,0.20495551279169133,1.2933590830743595
1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,375,667,0.5622188905547226,0.12062355324074074,True,2.0,False,26.119617459359606,50,0.47387025459261756,0.039805558976630365,0.8312028132554872,1.3394738176955419,high,en,False,fast,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.3225667452968235,0.8411454958955636,23.520677360667733,0.4618125583342443,1.5985232087131949
11,4,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,393,851,0.4618096357226792,0.1612861689814815,True,2.0,True,22.877202038051426,49,0.3086985157405074,0.04524484449781007,1.133099958885939,2.3103684005941254,low,fr,False,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.1220951147911196,1.1162854643705509,167.0304275355608,0.22307333402862217,1.5987473989524636
21,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,390,844,0.46208530805687204,0.15873842592592594,True,1.0,False,55.041676564119314,51,0.8716324932300162,0.06492780310171106,1.2863130579367752,0.027430150086124885,low,de,False,fast,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.3988429883762565,0.9784488275702484,319.2444223091074,0.2975511552446832,1.5096873133865547
23,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1366,768,1.7786458333333333,0.5059259259259259,False,2.0,False,60.86299225574084,51,0.7204692521180341,0.01140571896398227,1.0152463410733787,1.122027963893372,medium,fr,True,medium,"['densidad-media', 'fuente-serif', 'modo-nocturno']",1.1806123204423287,0.8161405426603117,289.135173734273,0.3967531524697352,1.5021772600098786
20,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1536,864,1.7777777777777777,0.64,False,1.5,False,31.332793597940917,38,0.7921277969333199,0.008191491135344005,1.0656387006553032,0.8491374858082145,medium,es,False,fast,"['densidad-baja', 'fuente-serif', 'modo-nocturno']",0.7978251480841039,1.101254572700669,306.1655650065158,0.08250745153617736,1.2856236841737887
0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,1024,768,1.3333333333333333,0.37925925925925924,False,2.0,False,7.82503283553177,52,0.4264607031280575,0.021272505912261267,0.8605477680205283,0.2688361648731421,low,es,True,fast,"['densidad-media', 'fuente-serif', 'modo-nocturno']",1.3693580057900465,1.1197837434327205,298.0041636004637,0.19425989666749655,1.4781762756803325
4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,390,844,0.46208530805687204,0.15873842592592594,True,3.0,True,60.07234549962785,61,0.6188955184897958,0.012830219010607189,1.2397966780218037,0.1593183465364146,low,es,False,slow,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.0921843665913535,0.9639582655676899,83.14409310229387,0.4635924046250567,1.7004075646643126
15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,414,896,0.46205357142857145,0.17888888888888888,True,2.0,False,13.278102025919994,54,0.5446580298096122,0.00151461605500292,1.302304743223588,0.6790069407391096,medium,en,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.2280414104144037,0.7655676184709905,213.00122168498604,0.41733168533105375,1.4198395582620797
9,3,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,768,1024,0.75,0.37925925925925924,True,3.0,False,16.478465460269348,55,0.1354813645029226,0.03424069509012814,0.7285424517337702,2.485649721182814,medium,es,False,slow,"['densidad-media', 'fuente-sans', 'modo-claro']",1.1099246157439115,1.2389019537877464,160.30539469713403,0.3871709003755609,1.4696141253710744
